,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
11,ironpython,IronLanguages/ironpython3,['written-in-csharp'],implemented-in-other-languages,https://github.com/IronLanguages/ironpython3,https://github.com/IronLanguages/ironpython3,Apache-2.0,2014-02-27 21:50:49,2026-03-31 20:59:00,2026-03-31 20:59:00,1459,39.0,308,132,1305,295,369,2734,2024-12-20 01:50:55,3.4.2,165274.0,2754.0,5.0,Implementation of Python 3.x for .NET Framework that is built on top of the Dynamic Language Runtime.,,,39.0,25,True,2,
12,pythran,serge-sans-paille/pythran,['written-in-cpp'],subsets,https://github.com/serge-sans-paille/pythran,https://github.com/serge-sans-paille/pythran,BSD-3-Clause,2012-05-29 08:02:14,2026-03-29 06:40:31,2026-03-29 06:40:31,3920,38.0,198,45,1488,138,792,2126,,,,,,Ahead of Time compiler for numeric kernels.,3664.0,3664.0,77.0,25,True,3,
13,pocketpy,pocketpy/pocketpy,['written-in-cpp'],implemented-in-other-languages,https://github.com/pocketpy/pocketpy,https://github.com/pocketpy/pocketpy,MIT,2022-11-06 04:17:25,2026-03-28 09:54:55,2026-03-28 09:53:39,4216,72.0,209,16,230,6,245,2044,2026-03-18 07:11:24,2.1.8,6235.0,155.0,56.0,Portable Python 3.x Interpreter in Modern C for Game Scripting.,,,50.0,25,True,2,
14,graalpython,oracle/graalpython,['written-in-java'],implemented-in-other-languages,https://github.com/oracle/graalpython,https://github.com/oracle/graalpython,,2018-04-17 09:54:59,2026-04-02 07:39:59,2026-04-02 07:31:04,26772,644.0,148,57,217,57,431,1575,2026-01-20 14:11:31,graal-25.0.2,673008.0,7084.0,61.0,GraalPy A high-performance embeddable Python 3 runtime for Java.,,,86.0,25,False,2,
15,monty,pydantic/monty,['written-in-rust'],implemented-in-other-languages,https://github.com/pydantic/monty,https://github.com/pydantic/monty,MIT,2023-05-28 11:13:38,2026-04-02 15:05:58,2026-04-02 15:05:58,383,219.0,270,37,252,29,28,6641,2026-03-28 12:33:10,0.0.9,,,9.0,"A minimal, secure Python interpreter written in Rust for use by AI.",7.0,7.0,32.0,24,True,3,
16,transcrypt,TranscryptOrg/Transcrypt,['written-in-python'],implemented-in-other-languages,https://github.com/TranscryptOrg/Transcrypt,https://github.com/TranscryptOrg/Transcrypt,Apache-2.0,2015-12-13 12:39:17,2025-06-16 08:04:28,2025-06-01 21:03:31,1239,,216,81,176,178,536,2916,2025-05-23 20:52:13,3.9.4,,,30.0,"Python 3.9 to JavaScript compiler - Lean, fast, open!.",474.0,474.0,37.0,24,True,3,
17,skulpt,skulpt/skulpt,['written-in-javascript'],implemented-in-other-languages,https://github.com/skulpt/skulpt,https://github.com/skulpt/skulpt,,2012-05-31 20:13:13,2026-03-12 02:22:25,2026-03-12 02:22:25,5675,2.0,848,99,850,239,507,3396,2021-02-28 13:19:08,1.3.0,,,3.0,Skulpt is a Javascript implementation of the Python programming language.,250.0,250.0,117.0,22,False,3,
18,shedskin,shedskin/shedskin,['written-in-python'],compilers,https://github.com/shedskin/shedskin,https://github.com/shedskin/shedskin,,2010-07-02 20:21:59,2026-04-02 17:39:15,2026-03-27 19:30:20,5413,220.0,113,39,306,97,414,981,2025-12-04 17:34:40,0.9.11,15446.0,117.0,29.0,Shed Skin is a restricted-Python-to-C++ compiler. Read the introduction below to learn about the restrictions.,,,28.0,22,False,3,
19,coconut,evhub/coconut,['written-in-python'],supersets,https://github.com/evhub/coconut,https://github.com/evhub/coconut,Apache-2.0,2014-10-04 23:43:11,2026-02-16 05:03:23,2025-12-31 07:03:46,5251,,139,58,131,81,691,4316,2025-12-31 07:05:54,3.2.0,,,44.0,"Simple, elegant, Pythonic functional programming.",,,38.0,21,True,2,-1.0
20,pypy,pypy/pypy,['written-in-python'],implemented-in-other-languages,https://github.com/pypy/pypy,https://github.com/pypy/pypy,,2023-12-29 10:03:49,2026-04-02 17:09:02,2026-04-01 10:46:39,71073,67.0,108,18,192,749,4441,1697,,,,,,PyPy is a very fast and compliant implementation of the Python language.,,,396.0,21,False,3,
21,pyjion,tonybaloney/Pyjion,['written-in-cpp'],cpython-forks,https://github.com/tonybaloney/Pyjion,https://github.com/tonybaloney/Pyjion,MIT,2016-05-19 01:56:39,2024-12-25 02:51:16,2024-12-25 02:51:16,2800,,59,22,274,70,170,1426,2022-11-14 00:45:10,2.0.0,618.0,9.0,35.0,Pyjion - A JIT for Python based upon CoreCLR.,16.0,16.0,33.0,21,False,1,
22,gpython,go-python/gpython,['written-in-go'],implemented-in-other-languages,https://github.com/go-python/gpython,https://github.com/go-python/gpython,BSD-3-Clause,2018-08-01 20:08:19,2026-03-02 13:02:41,2026-03-02 13:02:41,590,4.0,101,22,147,48,59,997,2023-06-28 08:00:04,0.2.0,999.0,10.0,6.0,gpython is a python interpreter written in go batteries not included.,234.0,234.0,24.0,21,True,3,
23,cinder,facebookincubator/cinder,['written-in-c'],cpython-forks,https://github.com/facebookincubator/cinder,https://github.com/facebookincubator/cinder,,2021-03-16 21:50:16,2026-03-31 17:12:45,2026-03-19 08:51:47,127673,11.0,135,55,85,33,49,3778,,,,,,"This is Metas fork of the CPython runtime. The name cinder here is historical, see..",2.0,2.0,3306.0,20,False,2,
24,erg,erg-lang/erg,['written-in-rust'],implemented-in-other-languages,https://github.com/erg-lang/erg,https://github.com/erg-lang/erg,Apache-2.0,2022-08-10 13:59:09,2025-12-04 02:20:50,2025-12-04 02:19:25,4270,,57,14,294,67,171,2854,2025-08-12 18:32:11,0.6.53,13204.0,300.0,87.0,A statically typed language compatible with Python.,1.0,1.0,25.0,20,True,3,
25,pyston,pyston/pyston,['written-in-c'],cpython-forks,https://github.com/pyston/pyston,https://github.com/pyston/pyston,,2021-03-01 22:38:24,2024-08-12 16:30:59,2024-08-12 16:30:56,107480,,94,35,215,37,58,2508,2022-09-26 19:13:22,pyston_2.3.5,36817.0,624.0,7.0,(No longer maintained) A faster and highly-compatible implementation of the Python programming language.,,,1036.0,20,False,2,
26,basilisp,basilisp-lang/basilisp,['written-in-python'],supersets,https://github.com/basilisp-lang/basilisp,https://github.com/basilisp-lang/basilisp,EPL-1.0,2018-05-13 16:07:19,2026-03-28 18:33:19,2026-03-28 18:33:17,670,23.0,22,11,711,44,552,443,2026-01-24 18:26:33,0.5.0,322.0,3.0,40.0,A Clojure-compatible(-ish) Lisp dialect hosted on Python 3 with seamless Python interop.,35.0,35.0,10.0,19,False,3,
27,jython,jython/jython,['written-in-java'],implemented-in-other-languages,https://github.com/jython/jython,https://github.com/jython/jython,,2020-07-25 16:17:43,2026-03-02 17:11:39,2026-03-02 17:11:39,8490,3.0,225,43,123,103,191,1499,,,,,,Python for the Java Platform.,,,92.0,18,False,3,
28,stackless,stackless-dev/stackless,['written-in-c'],supersets,https://github.com/stackless-dev/stackless,https://github.com/stackless-dev/stackless,,2017-09-05 14:36:10,2025-02-13 14:11:16,2025-02-13 14:11:16,106030,,64,35,40,12,256,1052,,,,,,The Stackless Python programming language.,,,999.0,17,False,3,
29,rapydscript,atsepkov/RapydScript,['written-in-javascript'],supersets,https://github.com/atsepkov/RapydScript,https://github.com/atsepkov/RapydScript,BSD-2-Clause,2013-04-29 01:55:10,2023-07-26 22:33:26,2023-07-26 22:33:26,755,,66,34,91,22,140,692,2020-10-17 12:46:06,0.6.00,113.0,1.0,2.0,"Python-inspired, decluttered JavaScript.",82.0,82.0,15.0,16,False,3,
30,starlark,bazelbuild/starlark,['written-in-go'],subsets,https://github.com/bazelbuild/starlark,https://github.com/bazelbuild/starlark,Apache-2.0,2018-08-16 16:04:57,2026-02-06 18:27:51,2026-02-06 18:27:50,136,1.0,174,56,175,60,92,2941,,,,,,Starlark Language.,,,32.0,15,True,3,
31,dg,pyos/dg,['written-in-python'],supersets,https://github.com/pyos/dg,https://github.com/pyos/dg,MIT,2014-03-04 09:19:37,2020-06-20 12:21:52,2020-06-14 13:03:52,1025,,21,22,5,15,33,579,,,,,,A programming language for the CPython VM.,10.0,10.0,2.0,14,False,3,
32,hissp,gilch/hissp,['written-in-python'],supersets,https://github.com/gilch/hissp,https://github.com/gilch/hissp,Apache-2.0,2019-05-05 21:20:44,2025-09-10 23:33:53,2025-07-27 21:37:48,1399,,13,3,182,24,62,441,2024-11-11 03:39:25,0.5.0,51.0,0.0,5.0,Its Python with a Lissp.,6.0,6.0,3.0,14,True,3,
33,mypyc,mypyc/mypyc,['written-in-python'],compilers,https://github.com/mypyc/mypyc,https://github.com/mypyc/mypyc,,2017-07-24 10:41:19,2023-04-17 10:24:19,2021-03-07 14:04:25,643,,48,39,441,281,465,1976,,,,,,Compile type annotated Python to fast C extensions.,,,20.0,13,False,3,
34,mochi,i2y/mochi,['written-in-python'],supersets,https://github.com/i2y/mochi,https://github.com/i2y/mochi,MIT,2014-11-09 13:35:19,2016-07-07 21:20:56,2016-07-07 21:20:44,402,,27,45,25,12,9,916,,,,,,Dynamically typed functional programming language.,6.0,6.0,11.0,13,False,3,
35,violet,LiarPrincess/Violet,['written-in-swift'],implemented-in-other-languages,https://github.com/LiarPrincess/Violet,https://github.com/LiarPrincess/Violet,MIT,2021-10-06 11:37:36,2025-02-13 11:14:10,2025-02-13 11:14:08,2225,,7,5,14,7,3,193,,,,,,Python VM written in Swift.,,,3.0,11,False,3,
36,skybison,tekknolagi/skybison,['written-in-cpp'],cpython-forks,https://github.com/tekknolagi/skybison,https://github.com/tekknolagi/skybison,,2021-08-31 07:49:53,2025-07-03 13:23:42,2024-02-22 20:59:55,5239,,3,1,76,437,15,51,,,,,,A fork of Instagrams experimental performance oriented greenfield implementation of Python. It features small objects;..,,,90.0,8,False,3,
37,osmium,Rexicon226/osmium,['written-in-zig'],implemented-in-other-languages,https://github.com/Rexicon226/osmium,https://github.com/Rexicon226/osmium,GPL-3.0,2023-12-20 18:26:16,2024-12-31 04:50:47,2024-12-31 04:49:54,142,,5,1,17,1,1,61,,,,,,A Python Interpreter written in Zig.,,,,5,False,3,
